Term,M-Distant mean,IDC mean,Adjusted ranksums p-value
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,0.07531072735338346,-0.11304302628205129,1.5406784716093487e-14
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,-0.11004377512030075,0.144634214,1.241941818894479e-21
REACTOME_AMINE_LIGAND_BINDING_RECEPTORS,-0.31338347657142857,0.3432588707179487,9.901869035876098e-20
REACTOME_DSCAM_INTERACTIONS,0.18325609930075187,-0.03946101280769231,2.3264490895344012e-10
REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX,-0.023285729481203006,-0.012549568871794871,0.9541444627644788
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS,-0.20739531257894736,0.1720427098205128,2.125609347284669e-21
REACTOME_DISEASES_ASSOCIATED_WITH_N_GLYCOSYLATION_OF_PROTEINS,0.1412693182631579,-0.09319813471794872,1.7160582765820735e-09
REACTOME_DISEASES_OF_GLYCOSYLATION,0.04927238056390977,-0.06875687767948718,3.225257350499171e-17
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,0.15599629882706767,-0.3368433523846154,3.2827040360012105e-17
REACTOME_TRNA_AMINOACYLATION,0.12888024957894736,-0.2729456203974359,6.190039279640622e-18
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,0.061836434481203004,-0.1411212269871795,2.7392576684109105e-10
REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES,-0.023185509932330827,0.07089119943589745,0.014171185266021877
REACTOME_RECRUITMENT_OF_MITOTIC_CENTROSOME_PROTEINS_AND_COMPLEXES,0.04546690286466165,-0.09254442083333334,1.0089837600358868e-08
REACTOME_RECRUITMENT_OF_NUMA_TO_MITOTIC_CENTROSOMES,0.06845728749624061,-0.10806461394871796,6.165930935079517e-13
REACTOME_ENERGY_DEPENDENT_REGULATION_OF_MTOR_BY_LKB1_AMPK,-0.06042637551879699,0.011153465423076922,0.004209809960121715
REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.019113006180451128,-0.07041581029487179,0.0007585182496511144
REACTOME_PERK_REGULATES_GENE_EXPRESSION,0.07350388848120301,-0.09525521946153846,5.687238802260852e-08
REACTOME_IRE1ALPHA_ACTIVATES_CHAPERONES,0.03619391169924812,0.008262153205128206,0.24255154696038708
REACTOME_UNFOLDED_PROTEIN_RESPONSE_UPR_,0.06555114960150375,-0.02908893980769231,6.064468179552185e-08
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,-0.14844034410526313,0.06556045062820513,3.1166689233869194e-20
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS_,0.1588171572330827,-0.17718284733333334,6.482770013796556e-21
REACTOME_GLUCAGON_LIKE_PEPTIDE_1_GLP1_REGULATES_INSULIN_SECRETION,0.04872541772932331,-0.052358239858974365,9.025558621572816e-06
REACTOME_OLFACTORY_SIGNALING_PATHWAY,-0.01984532552631579,0.25626073730769233,9.098829397729793e-19
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCAGON_LIKE_PEPTIDE_1_GLP_1_,0.1218999119849624,0.02622237574358974,0.0019517204548995567
REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT,0.056146359804511284,-0.12184685344871794,1.1336275128994264e-11
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,-0.13596845637593985,0.16334945292307693,4.2931290106242454e-23
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,0.026909656992481202,-0.08871456647435896,2.6121302438216542e-09
REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY,-0.023293333240601503,-0.0071970000897435904,0.5019879849947362
REACTOME_RECEPTOR_TYPE_TYROSINE_PROTEIN_PHOSPHATASES,0.03108405604511278,-0.08195580034615385,0.00031488213259640917
REACTOME_CD28_CO_STIMULATION,-0.10359528524812031,0.09337137365384615,5.271791595141357e-15
REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,-0.2367585077218045,0.15651370683333335,1.4394406342325625e-25
REACTOME_CTLA4_INHIBITORY_SIGNALING,0.0008140550977443596,-0.033444040833333334,0.3496093734023337
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,0.14674173515037592,-0.16911938770512822,1.1096197786932347e-20
REACTOME_SUMOYLATION_OF_TRANSCRIPTION_COFACTORS,0.09586590515037594,-0.04856862119230769,1.0476148398998833e-09
REACTOME_PD_1_SIGNALING,-0.02040400880451128,-0.06217799710256411,0.14029071961544126
REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING,0.1438825889849624,-0.19926907664102567,4.814707961230924e-13
REACTOME_FORMATION_OF_TUBULIN_FOLDING_INTERMEDIATES_BY_CCT_TRIC,0.16474947758646616,-0.2133665592051282,2.9158488061848234e-15
REACTOME_POST_CHAPERONIN_TUBULIN_FOLDING_PATHWAY,0.18458420537593986,-0.1916912373974359,2.8414191290603517e-22
REACTOME_BETA_OXIDATION_OF_VERY_LONG_CHAIN_FATTY_ACIDS,0.22237430800751878,-0.08474993362820513,1.7986308052810975e-14
REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC,0.09588540278947368,-0.2754995016025641,7.353435663597471e-08
REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS,0.0708756570225564,-0.1416605943974359,2.0383022443380645e-10
REACTOME_STRIATED_MUSCLE_CONTRACTION,0.06775623789473685,-0.10336817412820512,4.0350690604127993e-10
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,-0.008711935548872179,-0.0014946947692307676,0.8070612284669878
REACTOME_PEROXISOMAL_LIPID_METABOLISM,0.10078079027819549,-0.07451920162820513,1.0928347603549584e-08
REACTOME_SIGNAL_REGULATORY_PROTEIN_FAMILY_INTERACTIONS,0.16991015081954886,-0.032990370153846156,3.202268413686904e-11
REACTOME_PROTEIN_FOLDING,0.08378047105263157,-0.14785054312820511,1.5431074669194192e-16
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,0.02554784854887218,-0.02281570911538461,0.26034769372434047
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,0.07447076130075188,-0.01006997414102564,0.0069850018766851475
REACTOME_G_BETA_GAMMA_SIGNALLING_THROUGH_PI3KGAMMA,0.010953533669172934,-0.04780597765384615,0.04546128766085554
REACTOME_RAP1_SIGNALLING,0.16852260518045112,-0.15805506792307694,1.0411672896343159e-13
REACTOME_SIGNAL_AMPLIFICATION,0.057773514541353384,-0.050912065589743594,1.2416334898035779e-05
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,0.11741138527819549,-0.05313829438461538,1.5527285494371093e-06
REACTOME_EPHB_MEDIATED_FORWARD_SIGNALING,-0.056524268984962406,-0.009334568730769231,0.024496501459743802
REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE,0.07531780763157894,-0.06314642419230769,5.413828412687312e-08
REACTOME_EPHRIN_SIGNALING,-0.11868774989473685,0.0702403378974359,5.0160694884257966e-11
REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS,0.04211261187218045,-0.08580295187179487,2.7008247804623677e-11
REACTOME_MUSCLE_CONTRACTION,0.022429474308270678,0.0010164364871794868,0.0920912671854205
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,-0.008880770932330828,-0.01864051605128205,0.7195731151426831
REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,0.1065964785112782,-0.2558771321794872,4.444430274775526e-26
REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,-0.03506123664661654,0.04515006134615385,0.008566001243368933
REACTOME_SEMA3A_PLEXIN_REPULSION_SIGNALING_BY_INHIBITING_INTEGRIN_ADHESION,-0.05886077145864662,0.07116194665384615,0.00022350771025347123
REACTOME_CRMPS_IN_SEMA3A_SIGNALING,-0.017262976684210528,-0.08318899656410256,0.026291636415684386
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,-0.0016953808270676674,0.00028031908974359007,0.8232606915162287
REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,-0.10088409982706767,0.0464916947051282,3.8193531661609785e-18
REACTOME_CIRCADIAN_CLOCK,-0.14390206158646615,0.0448888425,1.9750744937971807e-18
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION,-0.11723110290977444,0.09292334619230769,4.078833919851938e-08
REACTOME_INCRETIN_SYNTHESIS_SECRETION_AND_INACTIVATION,0.07053074383458646,0.06654675758974359,0.8357567726170552
REACTOME_SYNTHESIS_SECRETION_AND_INACTIVATION_OF_GLUCOSE_DEPENDENT_INSULINOTROPIC_POLYPEPTIDE_GIP_,0.06002783045864662,0.0695062653974359,0.908540650041963
REACTOME_SEMA4D_IN_SEMAPHORIN_SIGNALING,-0.0222578482556391,-0.09340007648717949,0.018192901107736498
REACTOME_SIALIC_ACID_METABOLISM,0.10471251877443609,-0.041154177858974364,8.03223088841461e-08
REACTOME_SUMOYLATION_OF_SUMOYLATION_PROTEINS,0.10068860856390976,-0.12722144933333335,1.1369717962633618e-15
REACTOME_CA2_PATHWAY,0.0022020662406015035,0.01552741623076923,0.45446692449674436
REACTOME_PCP_CE_PATHWAY,0.008508009323308271,-0.12500012392307694,1.1865220157145336e-06
REACTOME_SUMOYLATION_OF_INTRACELLULAR_RECEPTORS,-0.07702335886466166,0.17082338043589745,2.9158488061848234e-15
REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,-0.04682770852631579,0.07487781302564103,2.84929151677146e-12
REACTOME_G_ALPHA_12_13_SIGNALLING_EVENTS,-0.07850996684210526,0.07413436256410257,2.1303099208364195e-12
REACTOME_SEMA4D_INDUCED_CELL_MIGRATION_AND_GROWTH_CONE_COLLAPSE,0.02891165197744361,-0.08804124908974359,0.00014764890041404197
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,-0.10810090021052632,0.043985401205128206,2.474898670020934e-08
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,0.011797412248120302,-0.22825452815384614,4.7959618314973814e-18
REACTOME_PLATELET_HOMEOSTASIS,0.050754630939849624,-0.05050355617948718,1.2781559454879728e-10
REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS,0.13032557713533835,-0.12398417646153846,3.0025224559185795e-14
REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,0.014809393849624061,-0.0023833616153846175,0.5368376144651131
REACTOME_CGMP_EFFECTS,-0.030967086488721804,0.07771212578205129,0.0003991133422607419
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,-0.01770666057894737,0.17169810923076922,5.676356318246824e-16
REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,0.102542315518797,-0.08529358647435897,1.4320448696827346e-08
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,0.020087469060150374,0.016931016384615385,0.7985415575880102
REACTOME_DCC_MEDIATED_ATTRACTIVE_SIGNALING,0.06169437781203008,-0.01898951382051282,0.03980850425772614
REACTOME_CASPASE_ACTIVATION_VIA_DEPENDENCE_RECEPTORS_IN_THE_ABSENCE_OF_LIGAND,0.29292466813533835,-0.20943804160256407,9.174803261862863e-25
REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,0.05899801301503759,-0.12490426976923076,6.590691301997129e-13
REACTOME_NCAM1_INTERACTIONS,0.0936470267669173,-0.11296295496153846,1.1725924564649428e-13
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS,-0.13448448661654133,0.1915204546794872,4.673546029900439e-16
REACTOME_TIGHT_JUNCTION_INTERACTIONS,0.025497092240601503,0.01689303387179487,0.6914983559368021
REACTOME_GLUCAGON_TYPE_LIGAND_RECEPTORS,-0.009002040661654135,-0.03183336858974359,0.26034769372434047
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS_,-0.09171766538345864,0.1388774930128205,2.0383022443380645e-10
REACTOME_CELL_CELL_JUNCTION_ORGANIZATION,0.06434984465413533,-0.08708860397435897,4.711881942952894e-12
REACTOME_SYNTHESIS_SECRETION_AND_DEACYLATION_OF_GHRELIN,-0.08070292896240601,0.15366683164102563,1.5565240477687793e-09
REACTOME_REGULATION_OF_INSULIN_SECRETION,-0.010589268571428572,0.00010703398717948734,0.35423138353865646
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,0.07054510642105263,0.06451745964102565,0.5750959837769997
REACTOME_BICARBONATE_TRANSPORTERS,-0.16169830666917293,-0.09253146680769231,0.028044522322406697
REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,0.06976571379699248,-0.05393514832051281,4.1071078355718484e-11
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,0.09077122231578948,0.0864696608076923,0.9701664399023806
REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,0.056349383300751885,0.019791671987179488,0.0022589947856408673
REACTOME_METAL_ION_SLC_TRANSPORTERS,0.052315152789473685,-0.02600454985897436,0.0020273783852598867
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,0.006863978142857145,-0.013885380423076922,0.6561589961534132
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,0.13280924260150376,-0.11320442624358974,2.1628531703778275e-12
REACTOME_SPHINGOLIPID_METABOLISM,0.016435345812030076,-0.05233201215384615,5.778459020335386e-06
REACTOME_ACTIVATION_OF_RAC1,0.030836744541353385,0.056956751717948714,0.23083140070582855
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,0.20800157895488722,-0.05293199247435897,3.9170944540629183e-10
REACTOME_THROMBOXANE_SIGNALLING_THROUGH_TP_RECEPTOR,0.07235890519548871,-0.04512630296153846,0.00011582863657478082
REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,0.0643089975037594,-0.13157417994871795,6.339501056288394e-17
REACTOME_DEADENYLATION_OF_MRNA,-0.054251404263157894,-0.054807867576923075,0.996791478627596
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE,0.1515339082105263,-0.17144070233333333,1.5431074669194192e-16
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE,0.14935016917293234,-0.17768156853846154,3.6810218814166283e-17
REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING,0.04109042506015037,-0.1606693777820513,1.2599928325126815e-07
REACTOME_VASOPRESSIN_REGULATES_RENAL_WATER_HOMEOSTASIS_VIA_AQUAPORINS,0.16355215507518797,-0.13814800293589743,9.703060917448028e-16
REACTOME_PLATELET_SENSITIZATION_BY_LDL,0.061324919894736846,-0.09442034548717948,1.3591090859289285e-07
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,0.09587672819548872,-0.1487030998076923,8.881732927529049e-15
REACTOME_GOLGI_ASSOCIATED_VESICLE_BIOGENESIS,0.002272626330827068,-0.1143535977948718,2.759265804536824e-05
REACTOME_ZINC_TRANSPORTERS,0.1591179945112782,-0.11092041817948718,1.3635919806888816e-14
REACTOME_RECYCLING_PATHWAY_OF_L1,0.15674476266917292,-0.20317423347435898,4.431078922858359e-22
REACTOME_UNBLOCKING_OF_NMDA_RECEPTORS_GLUTAMATE_BINDING_AND_ACTIVATION,-0.01951192592481203,-0.026383695846153847,0.9495247357868186
REACTOME_DEPOLYMERISATION_OF_THE_NUCLEAR_LAMINA,0.1509194557819549,-0.1103942729102564,1.709756592102954e-14
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,0.026281882849624058,0.01193766708974359,0.3808895405014739
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_ADENYLATE_CYCLASE,0.14214336363157895,-0.07743630258974359,2.2117002631038714e-06
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,0.014043570255639097,-0.01955274282051282,0.19777933488225422
REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,0.054694524924812034,-0.032914935205128205,1.5565240477687793e-09
REACTOME_RAS_ACTIVATION_UPON_CA2_INFLUX_THROUGH_NMDA_RECEPTOR,0.048015985736842105,-0.030999677871794872,0.01588833959216426
REACTOME_INTERACTION_BETWEEN_L1_AND_ANKYRINS,0.08092783766917293,-0.02207128185897436,0.00073927324058059
REACTOME_SIGNAL_TRANSDUCTION_BY_L1,0.10000557612030075,-0.19062805873076924,2.2759951823019877e-16
REACTOME_SMOOTH_MUSCLE_CONTRACTION,-0.03484851306766917,0.009618067705128205,0.16795936321063737
REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.16777724306766917,-0.13145956575641024,2.0497583302200865e-17
REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX,0.005089077398496239,0.013517072294871793,0.5942417746030104
REACTOME_TYPE_I_HEMIDESMOSOME_ASSEMBLY,0.06899398220300751,-0.1830204153846154,1.9427050293906394e-09
REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN,0.1285667960676692,-0.05034133308974359,2.2988340156138128e-20
REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS,0.10532624383458647,-0.05215060233333334,3.761641527920911e-15
REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS,-0.02006388190225564,-0.08385286475641027,0.013625523076052196
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,0.07084513151127819,-0.10241176107692307,3.8268116185061665e-14
REACTOME_CELL_JUNCTION_ORGANIZATION,0.04510010051879699,-0.10159180061538461,3.697537910547049e-14
REACTOME_INTERLEUKIN_12_FAMILY_SIGNALING,-0.008464672721804511,-0.1058362939102564,0.00017596642960041018
REACTOME_INTERLEUKIN_17_SIGNALING,-0.017603616842105263,0.00047088980769230865,0.5019879849947362
REACTOME_OTHER_INTERLEUKIN_SIGNALING,-0.041696055781954885,0.05586626532051282,0.0003291408925954557
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,0.010554326030075188,0.013787292666666668,0.8185740512667146
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.07114506996992481,-0.007465588743589746,0.0036095367258735787
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,0.06765342527067669,-0.000740929935897436,0.003914684068172963
REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA,0.03005383639849624,-0.1467778895769231,5.839578206790326e-08
REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA,0.09754507793984962,-0.21503968307692306,8.200346193119007e-12
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,0.04787755995488722,-0.13883315846153846,2.506024925198425e-08
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,0.06733284759398496,-0.1949429770769231,6.879934449569883e-11
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,0.09118850136842106,-0.1681447825,1.6236308618428088e-12
REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,0.08565185288721805,-0.0437024247051282,5.909336877304509e-06
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,-0.0017006040451127834,-0.07318303133333333,0.0026490460386267255
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_PLURIPOTENT_STEM_CELLS,-0.028124982488721806,0.12276739956410257,9.683798591220968e-09
REACTOME_MITOTIC_G2_G2_M_PHASES,0.03728938107518797,-0.10960060297435896,6.144052848399031e-10
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,0.04970262899248121,-0.08553016735897435,4.2142698281392974e-10
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,0.09929920204511279,-0.08207432962820513,3.744392088079612e-11
REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS_,0.037819187413533836,-0.10153885684615385,2.097746557691137e-05
REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,0.09845194380451128,-0.15093477233333333,1.0414805276452663e-18
REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS,0.06359876945112782,-0.1704572456923077,6.104181921840315e-11
REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS,0.148298555,-0.15372826376923077,4.8388828173417284e-20
REACTOME_DEGRADATION_OF_AXIN,0.06754406783458647,-0.17442648948717948,9.168568064062003e-11
REACTOME_DEGRADATION_OF_DVL,0.09018690443609022,-0.1869558340769231,3.519548955947842e-11
REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE,-0.13178658816541353,0.05842987669230769,3.629226327413695e-11
REACTOME_REGULATION_OF_FZD_BY_UBIQUITINATION,-0.16219092299248122,0.16552065424358975,1.0981559034063071e-15
REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS,-0.02776618160150376,0.017309502474358973,0.25849895849766985
REACTOME_SUMOYLATION_OF_IMMUNE_RESPONSE_PROTEINS,0.1609961740075188,-0.00323638923076923,7.605286700643367e-05
REACTOME_SIGNALING_BY_WNT_IN_CANCER,-0.14703643069924813,0.04467399107692308,1.52539355792278e-11
REACTOME_PHOSPHORYLATION_SITE_MUTANTS_OF_CTNNB1_ARE_NOT_TARGETED_TO_THE_PROTEASOME_BY_THE_DESTRUCTION_COMPLEX,-0.056297648218045115,-0.0462960542051282,0.8519717039115234
REACTOME_INTERCONVERSION_OF_NUCLEOTIDE_DI_AND_TRIPHOSPHATES,0.10348114045112783,-0.021796449435897435,4.953570251748529e-06
REACTOME_PRESYNAPTIC_FUNCTION_OF_KAINATE_RECEPTORS,0.10760443664661654,-0.02571045214102564,0.00010627951187229675
REACTOME_DEFECTIVE_GALNT3_CAUSES_FAMILIAL_HYPERPHOSPHATEMIC_TUMORAL_CALCINOSIS_HFTC_,-0.013250708060150378,0.09154674721794871,0.0008944399369332898
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TN_POLYAGGLUTINATION_SYNDROME_TNPS_,0.004576463308270676,0.10252654602564103,0.0009014668560645653
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4,-0.08447278025563909,-0.21561425526923075,0.0003562003193596939
REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,0.006082381571428571,-0.07365803276923077,3.242442421307151e-05
REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD2_FZD5_AND_ROR2,0.13751944769924812,-0.29516184610256413,8.827555559888196e-16
REACTOME_O_LINKED_GLYCOSYLATION,-0.04175929846616541,0.0595464975,4.499087106490691e-11
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,-0.04427954781203008,0.006846279064102563,0.0075355611015581175
REACTOME_MITOPHAGY,-0.05402222230075188,-0.012929719487179487,0.08268366362511816
REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY,-0.0028880962255639093,0.0011821644102564112,0.5849820468604341
REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS,0.06373383233082706,-0.1719982522820513,7.539755153101191e-08
REACTOME_RIPK1_MEDIATED_REGULATED_NECROSIS,0.12055502603759398,0.04826458303846154,0.017443230517616735
REACTOME_VEGFR2_MEDIATED_VASCULAR_PERMEABILITY,-0.14911295281203008,0.060513356615384616,2.7679883432055677e-17
REACTOME_VEGFR2_MEDIATED_CELL_PROLIFERATION,-0.04857197606766918,0.00573159821794872,0.06810912802237419
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,0.09521209390225564,-0.08819542664102564,1.0788046849243556e-12
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.06201684510526316,-0.09214195897435898,3.141709618493089e-12
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,-0.009272499496240602,-0.004077931538461539,0.6807198193528309
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,0.0378467947518797,-0.056089656602564104,1.3390859506833172e-05
REACTOME_MYOGENESIS,-0.025369079375939848,-0.04531821256410256,0.38923617523690446
REACTOME_DISEASES_OF_IMMUNE_SYSTEM,-0.21440327004511278,0.056349697397435894,1.6817181649553142e-15
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,0.005334926849624057,-0.09204057055128205,0.0009014668560645653
REACTOME_DNA_METHYLATION,0.035871282383458644,0.06086214985897436,0.2874550404384918
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,0.13898105460150376,-0.14272081474358972,1.0633602608247183e-11
REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY,0.1327477103007519,-0.0908528002051282,1.374117311253397e-15
REACTOME_TNFR1_INDUCED_PROAPOPTOTIC_SIGNALING,0.02532007231578947,0.04072565558974359,0.9553491175495341
REACTOME_PROGRAMMED_CELL_DEATH,0.11863969001503759,-0.14924815533333335,8.731838745847161e-15
REACTOME_REGULATION_OF_TNFR1_SIGNALING,-0.02951564418796992,0.054165912807692305,0.00011360558431851302
REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY,0.011385867533834585,0.03295977667948718,0.6095414282154696
REACTOME_HEDGEHOG_LIGAND_BIOGENESIS,0.04801322909022556,-0.16517119271794872,5.31942908693138e-10
REACTOME_SIGNALING_BY_HEDGEHOG,0.04635881582706767,-0.10736019567948717,3.464941324535317e-11
REACTOME_MISMATCH_REPAIR,0.07006373108270676,-0.2317405558205128,1.0252737755228869e-16
REACTOME_SIGNALING_BY_RETINOIC_ACID,0.01984029003007519,-0.09214174217948717,3.301385293836047e-08
REACTOME_RA_BIOSYNTHESIS_PATHWAY,0.09860265954887218,-0.15898165683333335,3.348401156790023e-16
REACTOME_MITOCHONDRIAL_TRANSLATION,0.14556534039097746,-0.1240233216025641,1.859546992081987e-17
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,-0.12231317230075187,-0.015532141730769231,0.0001575392217141481
REACTOME_ORGANIC_CATION_ANION_ZWITTERION_TRANSPORT,0.007587895661654137,0.13330227366666667,7.679864833851756e-05
